,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
8676,582,41,1,40488.76,1,1,0,128528.83,0,0.024390243902439025,14.195121951219512,1,0,0,0,1
4884,678,49,2,116933.11,1,1,0,195053.58,1,0.04081632653061224,13.83673469387755,0,1,0,0,1
8079,643,37,6,0.0,2,0,0,142454.77,0,0.16216216216216217,17.37837837837838,1,0,0,0,1
1962,358,52,8,143542.36,3,1,0,141959.11,1,0.15384615384615385,6.884615384615385,0,0,1,1,0
1840,464,34,5,76001.57,1,1,1,158668.87,0,0.14705882352941177,13.647058823529411,0,0,1,1,0
7168,507,33,7,0.0,2,1,1,85411.01,0,0.21212121212121213,15.363636363636363,1,0,0,0,1
9898,589,38,4,0.0,1,1,0,95483.48,1,0.10526315789473684,15.5,1,0,0,0,1
3538,554,43,2,120847.11,1,1,0,7611.61,1,0.046511627906976744,12.883720930232558,0,1,0,1,0
8026,607,33,8,91301.72,1,0,1,130824.57,0,0.24242424242424243,18.393939393939394,1,0,0,1,0
4866,522,37,3,95022.57,1,1,1,129107.59,0,0.08108108108108109,14.108108108108109,0,1,0,1,0
4174,568,51,4,0.0,3,1,1,66586.56,0,0.0784313725490196,11.137254901960784,1,0,0,0,1
8088,541,39,9,100116.67,1,1,1,199808.1,1,0.23076923076923078,13.871794871794872,0,1,0,1,0
4377,719,37,9,101455.7,1,1,0,25803.59,1,0.24324324324324326,19.43243243243243,1,0,0,1,0
6211,502,40,7,117304.29,1,0,0,196278.32,0,0.175,12.55,0,1,0,1,0
4766,659,38,9,0.0,2,1,1,35701.06,0,0.23684210526315788,17.342105263157894,0,0,1,1,0
411,850,38,1,0.0,2,1,1,80006.65,0,0.02631578947368421,22.36842105263158,1,0,0,0,1
613,667,38,1,87202.38,1,1,1,77866.91,0,0.02631578947368421,17.55263157894737,0,0,1,0,1
6126,535,29,5,0.0,2,0,1,52709.55,0,0.1724137931034483,18.448275862068964,1,0,0,1,0
5210,551,35,7,129717.3,2,0,0,86937.2,0,0.2,15.742857142857142,1,0,0,0,1
1430,820,29,3,82344.84,1,0,1,115985.38,0,0.10344827586206896,28.275862068965516,1,0,0,1,0
2425,684,39,4,139723.9,1,1,1,120612.11,0,0.10256410256410256,17.53846153846154,0,0,1,1,0
8841,557,36,1,113110.26,1,1,0,98413.1,0,0.027777777777777776,15.472222222222221,0,0,1,0,1
3833,609,38,6,140752.06,2,0,1,171430.16,0,0.15789473684210525,16.026315789473685,0,1,0,0,1
4718,505,26,8,112972.57,1,1,0,145011.62,0,0.3076923076923077,19.423076923076923,1,0,0,0,1
7185,777,44,3,124655.59,2,0,1,79792.3,0,0.06818181818181818,17.65909090909091,0,1,0,0,1
1417,607,24,2,109483.54,2,0,1,127560.77,0,0.08333333333333333,25.291666666666668,0,1,0,1,0
7199,649,32,7,0.0,1,1,0,28797.32,0,0.21875,20.28125,0,0,1,1,0
604,702,37,10,150525.8,1,1,1,94728.49,0,0.2702702702702703,18.972972972972972,1,0,0,0,1
1272,585,39,7,165610.41,2,0,0,131852.01,0,0.1794871794871795,15.0,0,1,0,1,0
3964,476,37,4,0.0,1,1,1,55775.84,1,0.10810810810810811,12.864864864864865,1,0,0,0,1
6367,536,41,9,0.0,1,1,0,121299.14,0,0.21951219512195122,13.073170731707316,1,0,0,1,0
8746,660,34,8,106486.66,2,0,1,182262.66,0,0.23529411764705882,19.41176470588235,1,0,0,0,1
247,545,26,1,0.0,2,1,1,199638.56,0,0.038461538461538464,20.96153846153846,1,0,0,1,0
9226,586,27,5,130231.8,2,1,1,192427.16,0,0.18518518518518517,21.703703703703702,1,0,0,0,1
1982,667,28,6,165798.1,1,1,0,147090.9,0,0.21428571428571427,23.821428571428573,1,0,0,0,1
2835,653,35,6,116662.96,2,1,1,23864.21,0,0.17142857142857143,18.65714285714286,0,0,1,0,1
5375,686,38,7,111484.88,1,1,1,76076.2,0,0.18421052631578946,18.05263157894737,0,0,1,0,1
199,521,35,6,96423.84,1,1,0,10488.44,0,0.17142857142857143,14.885714285714286,1,0,0,0,1
485,730,35,0,155470.55,1,1,1,53718.28,0,0.0,20.857142857142858,1,0,0,1,0
6083,519,38,1,114141.64,1,1,1,60988.21,1,0.02631578947368421,13.657894736842104,0,1,0,0,1
8956,728,42,8,0.0,2,0,1,41823.22,0,0.19047619047619047,17.333333333333332,0,0,1,0,1
455,506,36,5,0.0,2,1,0,164253.35,0,0.1388888888888889,14.055555555555555,1,0,0,0,1
9798,600,30,2,119755.0,1,1,1,21852.91,0,0.06666666666666667,20.0,0,1,0,0,1
8826,412,29,5,0.0,2,0,0,12510.53,0,0.1724137931034483,14.206896551724139,1,0,0,0,1
6515,803,65,2,151659.52,2,0,1,6930.17,0,0.03076923076923077,12.353846153846154,1,0,0,1,0
1721,585,39,7,0.0,2,1,0,2401.26,0,0.1794871794871795,15.0,1,0,0,1,0
7050,591,29,6,0.0,2,1,1,108684.65,0,0.20689655172413793,20.379310344827587,1,0,0,0,1
6382,797,24,5,0.0,2,1,0,182257.61,0,0.20833333333333334,33.208333333333336,1,0,0,0,1
8165,606,37,8,154712.58,2,1,0,89099.18,0,0.21621621621621623,16.37837837837838,0,0,1,0,1
5767,579,45,2,0.0,2,0,0,11514.39,0,0.044444444444444446,12.866666666666667,1,0,0,1,0
5809,850,32,4,0.0,1,1,1,180622.02,0,0.125,26.5625,1,0,0,0,1
4626,506,32,3,0.0,1,1,1,80823.02,0,0.09375,15.8125,1,0,0,1,0
862,725,41,7,113980.21,1,1,1,116704.25,0,0.17073170731707318,17.682926829268293,1,0,0,0,1
2094,531,70,1,0.0,2,0,0,99503.19,0,0.014285714285714285,7.585714285714285,0,0,1,0,1
947,715,38,5,118590.41,1,1,1,5684.17,1,0.13157894736842105,18.81578947368421,1,0,0,1,0
5641,675,42,2,92616.64,2,1,0,8567.18,0,0.047619047619047616,16.071428571428573,0,1,0,0,1
1444,583,38,10,0.0,2,0,1,113597.64,0,0.2631578947368421,15.342105263157896,1,0,0,1,0
1280,741,25,4,0.0,2,1,1,73873.65,0,0.16,29.64,0,0,1,0,1
3110,546,74,8,114888.74,2,1,1,66732.63,1,0.10810810810810811,7.378378378378378,0,1,0,1,0
8952,565,47,10,139756.12,1,1,0,165849.49,1,0.2127659574468085,12.02127659574468,0,1,0,1,0
7609,681,46,0,105969.42,1,1,0,5771.56,0,0.0,14.804347826086957,1,0,0,0,1
5135,518,40,4,0.0,2,0,1,194416.58,0,0.1,12.95,1,0,0,0,1
3016,797,32,10,114084.6,1,0,1,125782.29,0,0.3125,24.90625,1,0,0,0,1
2302,723,49,4,0.0,2,0,1,89972.25,0,0.08163265306122448,14.755102040816327,1,0,0,1,0
2004,684,29,8,127269.75,1,0,1,79495.01,0,0.27586206896551724,23.586206896551722,0,1,0,0,1
4580,478,32,6,71187.24,1,1,1,110593.62,0,0.1875,14.9375,1,0,0,1,0
8704,784,42,2,109052.04,2,1,0,6409.55,0,0.047619047619047616,18.666666666666668,0,0,1,1,0
1005,521,52,5,116497.31,3,0,0,53793.1,1,0.09615384615384616,10.01923076923077,0,1,0,0,1
5138,850,34,6,0.0,1,0,1,52796.31,0,0.17647058823529413,25.0,1,0,0,0,1
4317,492,28,9,0.0,2,1,0,95957.09,0,0.32142857142857145,17.571428571428573,1,0,0,1,0
6558,686,38,0,138131.34,1,0,1,115927.85,0,0.0,18.05263157894737,1,0,0,0,1
4387,732,67,1,0.0,2,1,1,177783.04,0,0.014925373134328358,10.925373134328359,0,0,1,1,0
2132,609,43,6,86053.52,2,1,1,113276.46,1,0.13953488372093023,14.162790697674419,0,0,1,1,0
4265,709,32,4,147307.91,1,0,1,40861.55,0,0.125,22.15625,1,0,0,0,1
2057,743,32,9,0.0,2,1,0,175252.78,0,0.28125,23.21875,1,0,0,0,1
5386,642,48,9,118317.27,4,0,0,78702.98,1,0.1875,13.375,1,0,0,0,1
229,594,29,3,130830.22,1,1,0,61048.53,0,0.10344827586206896,20.482758620689655,0,1,0,1,0
2889,594,31,9,0.0,1,0,1,5719.11,0,0.2903225806451613,19.161290322580644,1,0,0,1,0
4472,660,23,6,166070.48,2,0,0,90494.72,0,0.2608695652173913,28.695652173913043,0,1,0,1,0
6064,772,23,2,0.0,2,1,0,18364.19,0,0.08695652173913043,33.56521739130435,1,0,0,0,1
7924,833,47,2,0.0,2,1,1,182247.77,0,0.0425531914893617,17.72340425531915,1,0,0,0,1
7649,715,31,3,110581.29,1,1,1,94715.24,0,0.0967741935483871,23.06451612903226,1,0,0,1,0
8381,550,36,2,113877.23,2,1,0,174921.91,0,0.05555555555555555,15.277777777777779,0,1,0,0,1
209,671,45,2,106376.85,1,0,1,158264.62,0,0.044444444444444446,14.911111111111111,1,0,0,0,1
2758,624,36,6,0.0,2,0,0,84635.64,0,0.16666666666666666,17.333333333333332,1,0,0,0,1
8471,525,51,10,0.0,3,1,0,171045.35,1,0.19607843137254902,10.294117647058824,1,0,0,0,1
2948,620,29,1,138740.24,2,0,0,154700.61,0,0.034482758620689655,21.379310344827587,1,0,0,1,0
7116,588,49,6,132623.76,3,1,0,36292.94,1,0.12244897959183673,12.0,0,1,0,0,1
6330,744,39,6,0.0,1,0,0,10662.58,0,0.15384615384615385,19.076923076923077,1,0,0,1,0
1728,758,40,5,93499.82,2,0,0,123218.81,0,0.125,18.95,0,0,1,1,0
4176,754,39,8,129401.87,1,1,1,87684.93,0,0.20512820512820512,19.333333333333332,0,1,0,1,0
337,649,33,2,0.0,2,1,0,2010.98,0,0.06060606060606061,19.666666666666668,1,0,0,0,1
4984,553,31,4,0.0,2,1,1,89087.4,0,0.12903225806451613,17.838709677419356,1,0,0,1,0
6878,651,35,0,181821.96,2,0,1,36923.67,1,0.0,18.6,1,0,0,0,1
7248,605,57,2,0.0,3,1,0,66652.75,1,0.03508771929824561,10.614035087719298,0,0,1,1,0
8452,744,46,1,0.0,3,1,1,177431.59,1,0.021739130434782608,16.17391304347826,0,0,1,1,0
1226,531,42,6,88324.31,2,1,0,75248.75,0,0.14285714285714285,12.642857142857142,0,1,0,1,0
7608,695,31,5,0.0,2,0,1,13998.88,0,0.16129032258064516,22.419354838709676,0,0,1,1,0
6827,718,49,10,0.0,1,1,0,184474.72,1,0.20408163265306123,14.653061224489797,1,0,0,1,0
3540,672,43,5,0.0,1,0,0,63833.09,0,0.11627906976744186,15.627906976744185,1,0,0,0,1
5868,713,46,5,0.0,1,1,1,55701.62,0,0.10869565217391304,15.5,1,0,0,0,1
2111,642,25,7,0.0,2,1,0,102083.78,0,0.28,25.68,1,0,0,0,1
2691,721,37,1,0.0,2,1,0,70810.8,0,0.02702702702702703,19.486486486486488,1,0,0,1,0
7153,574,36,3,0.0,2,1,1,8559.66,0,0.08333333333333333,15.944444444444445,0,0,1,0,1
3707,652,42,3,83492.07,2,1,0,37914.12,0,0.07142857142857142,15.523809523809524,0,0,1,1,0
1017,778,41,7,139706.31,1,1,0,63337.19,0,0.17073170731707318,18.975609756097562,0,1,0,0,1
8511,643,28,9,160858.13,2,1,0,27149.27,0,0.32142857142857145,22.964285714285715,0,1,0,0,1
2807,705,33,3,144427.96,2,1,0,113845.19,0,0.09090909090909091,21.363636363636363,1,0,0,0,1
5015,682,50,6,121818.84,2,0,1,124151.37,0,0.12,13.64,1,0,0,0,1
1928,484,54,3,134388.11,1,0,0,49954.79,1,0.05555555555555555,8.962962962962964,0,1,0,0,1
350,659,32,3,107594.11,2,1,1,102416.84,0,0.09375,20.59375,0,0,1,0,1
5173,800,38,9,0.0,1,1,0,78744.39,0,0.23684210526315788,21.05263157894737,0,0,1,0,1
4192,632,60,2,0.0,2,0,1,2085.32,0,0.03333333333333333,10.533333333333333,1,0,0,0,1
1934,726,30,5,111375.32,2,1,0,2704.09,0,0.16666666666666666,24.2,0,1,0,0,1
6901,507,31,0,106942.08,1,0,1,44001.11,0,0.0,16.35483870967742,1,0,0,1,0
4823,786,32,6,114512.59,1,1,0,15796.66,0,0.1875,24.5625,0,0,1,1,0
564,689,38,6,121021.05,1,1,1,12182.15,0,0.15789473684210525,18.13157894736842,0,0,1,1,0
1582,690,38,1,94456.0,2,0,1,55034.02,0,0.02631578947368421,18.157894736842106,1,0,0,0,1
4694,520,45,7,107023.03,1,1,0,32903.93,0,0.15555555555555556,11.555555555555555,0,0,1,0,1
2175,757,34,9,101861.36,2,0,0,187011.96,0,0.2647058823529412,22.264705882352942,0,1,0,1,0
7028,718,26,7,147527.03,1,0,0,51099.56,0,0.2692307692307692,27.615384615384617,0,1,0,0,1
4880,751,33,4,79281.61,1,1,0,117547.76,0,0.12121212121212122,22.757575757575758,0,0,1,0,1
2228,644,37,8,0.0,2,1,0,20968.88,0,0.21621621621621623,17.405405405405407,1,0,0,1,0
1115,479,48,5,87070.23,1,0,1,85646.41,0,0.10416666666666667,9.979166666666666,0,0,1,0,1
3126,656,43,7,134919.85,1,1,0,194691.95,0,0.16279069767441862,15.255813953488373,1,0,0,0,1
3544,731,33,1,0.0,1,1,0,130726.96,0,0.030303030303030304,22.151515151515152,0,0,1,0,1
5048,707,42,2,16893.59,1,1,1,77502.56,0,0.047619047619047616,16.833333333333332,1,0,0,0,1
7476,759,44,2,111095.58,2,1,0,100137.7,0,0.045454545454545456,17.25,1,0,0,0,1
821,841,36,5,156021.31,1,0,0,122662.98,0,0.1388888888888889,23.36111111111111,1,0,0,1,0
6532,756,67,4,0.0,3,1,1,93081.87,0,0.05970149253731343,11.283582089552239,1,0,0,0,1
2272,491,57,4,112044.72,1,1,1,41229.73,1,0.07017543859649122,8.614035087719298,0,1,0,1,0
5545,609,33,6,94126.67,1,0,0,93718.16,0,0.18181818181818182,18.454545454545453,0,1,0,0,1
81,777,32,2,0.0,1,1,0,136458.19,1,0.0625,24.28125,1,0,0,1,0
1323,635,50,7,159453.64,2,0,0,54560.79,1,0.14,12.7,0,0,1,0,1
9405,575,36,7,0.0,1,1,1,55868.97,1,0.19444444444444445,15.972222222222221,1,0,0,0,1
1614,641,77,9,0.0,3,1,1,81514.06,0,0.11688311688311688,8.324675324675324,1,0,0,0,1
831,708,41,5,0.0,1,0,1,157003.99,0,0.12195121951219512,17.26829268292683,0,0,1,1,0
3883,519,39,1,97700.02,1,1,1,30709.03,0,0.02564102564102564,13.307692307692308,1,0,0,0,1
8641,604,47,4,118907.6,1,0,1,47777.15,1,0.0851063829787234,12.851063829787234,0,1,0,1,0
4464,641,41,6,0.0,2,1,0,65396.79,0,0.14634146341463414,15.634146341463415,1,0,0,0,1
5339,496,55,4,125292.53,1,1,1,31532.96,1,0.07272727272727272,9.018181818181818,0,1,0,1,0
8066,504,43,5,134740.19,2,1,0,181430.91,0,0.11627906976744186,11.720930232558139,0,1,0,0,1
1649,731,41,4,0.0,2,1,0,22299.27,0,0.0975609756097561,17.829268292682926,0,0,1,0,1
4065,697,30,1,0.0,2,0,0,735.79,0,0.03333333333333333,23.233333333333334,0,0,1,0,1
9665,547,30,6,0.0,2,1,1,18471.86,0,0.2,18.233333333333334,1,0,0,0,1
3038,744,47,9,0.0,2,1,0,113163.17,0,0.19148936170212766,15.829787234042554,1,0,0,0,1
3320,712,24,2,0.0,1,0,1,121232.51,0,0.08333333333333333,29.666666666666668,1,0,0,0,1
7143,719,54,7,0.0,2,1,1,125041.52,0,0.12962962962962962,13.314814814814815,1,0,0,1,0
6889,473,25,6,110666.42,2,0,0,46758.42,0,0.24,18.92,1,0,0,1,0
5092,688,39,0,0.0,2,1,0,53222.15,1,0.0,17.641025641025642,1,0,0,1,0
3720,473,40,8,152576.25,2,1,0,73073.68,0,0.2,11.825,0,1,0,0,1
2423,662,29,10,0.0,2,1,0,137508.31,0,0.3448275862068966,22.82758620689655,1,0,0,1,0
749,460,46,4,127559.97,2,1,1,126952.5,0,0.08695652173913043,10.0,0,1,0,0,1
5271,721,40,6,100275.88,1,1,0,138564.48,1,0.15,18.025,0,1,0,0,1
2373,616,31,3,94263.91,2,1,0,168895.06,0,0.0967741935483871,19.870967741935484,1,0,0,0,1
4693,543,32,7,147256.86,1,1,0,112771.95,0,0.21875,16.96875,1,0,0,1,0
9879,486,62,9,118356.89,2,1,0,168034.83,1,0.14516129032258066,7.838709677419355,0,1,0,0,1
8370,612,32,3,121394.42,1,1,0,164081.42,0,0.09375,19.125,1,0,0,0,1
7319,474,37,5,142688.57,2,1,1,110953.33,0,0.13513513513513514,12.81081081081081,0,1,0,1,0
4368,648,33,5,138664.24,1,1,0,29076.27,0,0.15151515151515152,19.636363636363637,0,1,0,0,1
6785,621,41,5,104631.67,1,1,1,95551.22,0,0.12195121951219512,15.146341463414634,0,0,1,0,1
7401,633,39,9,129189.15,2,0,0,170998.83,0,0.23076923076923078,16.23076923076923,1,0,0,1,0
1139,727,57,1,109679.72,1,0,1,753.37,0,0.017543859649122806,12.75438596491228,0,0,1,1,0
7631,677,40,7,95312.8,1,1,1,62944.75,0,0.175,16.925,0,0,1,0,1
2231,746,35,2,172274.01,1,1,0,22374.97,0,0.05714285714285714,21.314285714285713,1,0,0,0,1
2164,767,77,8,149083.7,1,1,1,190146.83,0,0.1038961038961039,9.96103896103896,0,0,1,0,1
5217,724,28,5,97612.12,1,1,1,96498.14,0,0.17857142857142858,25.857142857142858,1,0,0,0,1
9444,581,41,2,127913.71,2,1,1,44205.95,0,0.04878048780487805,14.170731707317072,0,1,0,0,1
9237,740,40,4,114318.78,2,1,0,129333.69,1,0.1,18.5,0,1,0,0,1
4561,562,31,4,127237.25,2,0,1,143317.42,0,0.12903225806451613,18.129032258064516,0,1,0,0,1
1570,717,49,1,110864.38,2,1,1,124532.9,1,0.02040816326530612,14.63265306122449,0,0,1,1,0
172,480,44,10,129608.57,1,1,0,5472.7,1,0.22727272727272727,10.909090909090908,0,1,0,0,1
7163,850,46,3,0.0,2,1,1,187980.21,0,0.06521739130434782,18.47826086956522,1,0,0,1,0
2087,716,52,7,65971.61,2,1,0,14608.0,1,0.1346153846153846,13.76923076923077,1,0,0,1,0
4667,749,54,3,144768.94,1,1,0,93336.3,1,0.05555555555555555,13.87037037037037,0,1,0,0,1
4565,593,46,2,76597.79,1,1,1,54453.72,0,0.043478260869565216,12.891304347826088,0,0,1,1,0
7089,635,48,2,0.0,2,1,1,136551.25,0,0.041666666666666664,13.229166666666666,0,0,1,1,0
6569,581,38,1,133105.47,1,1,0,105732.9,1,0.02631578947368421,15.289473684210526,0,1,0,0,1
4783,710,37,5,0.0,2,1,0,115403.31,0,0.13513513513513514,19.18918918918919,1,0,0,1,0
2684,574,28,7,0.0,2,0,0,185660.3,0,0.25,20.5,0,0,1,1,0
1832,620,22,0,0.0,1,1,0,32589.45,0,0.0,28.181818181818183,1,0,0,0,1
8546,553,35,2,158584.28,2,1,0,43640.16,0,0.05714285714285714,15.8,0,1,0,0,1
5065,832,27,10,98590.25,1,1,0,30912.89,0,0.37037037037037035,30.814814814814813,1,0,0,1,0
9130,756,39,5,149363.12,2,1,1,109098.39,0,0.1282051282051282,19.384615384615383,0,1,0,1,0
9355,739,40,8,0.0,1,1,0,167030.51,0,0.2,18.475,0,0,1,1,0
4412,666,40,2,0.0,2,0,0,36371.27,0,0.05,16.65,1,0,0,1,0
7207,520,30,4,145222.99,2,0,0,145160.96,0,0.13333333333333333,17.333333333333332,0,0,1,1,0
9890,662,37,4,155187.3,1,1,0,48930.8,0,0.10810810810810811,17.89189189189189,0,0,1,0,1
834,633,30,6,0.0,2,0,0,41642.29,0,0.2,21.1,1,0,0,1,0
6821,802,39,7,120145.96,2,0,1,59497.01,1,0.1794871794871795,20.564102564102566,1,0,0,1,0
3781,596,27,2,151027.56,1,1,0,170320.58,0,0.07407407407407407,22.074074074074073,0,1,0,1,0
9012,540,41,3,0.0,2,1,0,121098.65,0,0.07317073170731707,13.170731707317072,1,0,0,0,1
7499,609,71,6,113317.1,1,1,0,108258.22,1,0.08450704225352113,8.577464788732394,0,1,0,1,0
3424,688,42,5,0.0,2,0,0,197602.29,0,0.11904761904761904,16.38095238095238,0,0,1,0,1
65,751,36,6,169831.46,2,1,1,27758.36,0,0.16666666666666666,20.86111111111111,0,1,0,1,0
2963,655,51,3,0.0,2,0,1,15801.02,0,0.058823529411764705,12.843137254901961,1,0,0,1,0
5669,648,33,7,135310.41,2,0,1,171668.2,0,0.21212121212121213,19.636363636363637,0,1,0,0,1
8962,687,38,0,144450.58,1,0,1,137276.83,0,0.0,18.07894736842105,1,0,0,0,1
354,613,45,1,187841.99,2,1,1,147224.27,0,0.022222222222222223,13.622222222222222,1,0,0,1,0
8171,496,44,0,179356.28,2,1,0,2919.21,1,0.0,11.272727272727273,0,0,1,1,0
4030,603,42,6,0.0,1,1,1,90437.87,0,0.14285714285714285,14.357142857142858,0,0,1,1,0
8534,671,31,6,0.0,2,1,1,15846.42,0,0.1935483870967742,21.64516129032258,1,0,0,1,0
3651,732,79,10,61811.23,1,1,1,104222.8,0,0.12658227848101267,9.265822784810126,1,0,0,0,1
6739,509,55,8,132387.91,2,1,1,170360.11,0,0.14545454545454545,9.254545454545454,1,0,0,0,1
3297,592,41,2,138734.94,1,1,0,90020.74,0,0.04878048780487805,14.439024390243903,0,0,1,1,0
4127,712,52,9,0.0,1,1,1,117977.45,1,0.17307692307692307,13.692307692307692,0,0,1,0,1
8043,720,31,4,141356.47,1,0,0,137985.69,0,0.12903225806451613,23.225806451612904,0,0,1,0,1
4767,685,39,9,0.0,2,1,1,18826.06,0,0.23076923076923078,17.564102564102566,0,0,1,0,1
472,774,26,2,93844.69,1,1,0,28415.36,0,0.07692307692307693,29.76923076923077,1,0,0,0,1
3761,682,64,10,128306.7,1,0,1,66040.83,0,0.15625,10.65625,1,0,0,1,0
8617,641,37,6,0.0,2,1,0,45309.24,0,0.16216216216216217,17.324324324324323,1,0,0,0,1
3566,746,25,3,104833.79,1,0,0,71911.3,0,0.12,29.84,0,0,1,1,0
2760,557,68,2,100194.44,1,1,1,38596.34,0,0.029411764705882353,8.191176470588236,0,1,0,0,1
868,603,44,6,108122.39,2,1,0,108488.33,1,0.13636363636363635,13.704545454545455,0,1,0,0,1
9382,645,38,7,59568.57,1,1,1,167723.25,0,0.18421052631578946,16.973684210526315,1,0,0,1,0
8688,637,40,9,154309.67,1,1,1,125334.16,1,0.225,15.925,0,1,0,0,1
4052,616,41,10,113220.2,2,1,1,114072.91,0,0.24390243902439024,15.024390243902438,0,1,0,0,1
6130,632,35,2,150561.03,2,0,0,64722.61,0,0.05714285714285714,18.057142857142857,0,1,0,1,0
3244,631,32,2,146810.99,2,1,1,180990.29,0,0.0625,19.71875,0,1,0,1,0
4842,683,56,7,50911.21,3,0,0,97629.31,1,0.125,12.196428571428571,0,0,1,0,1
9330,630,34,9,0.0,2,1,1,114006.35,0,0.2647058823529412,18.529411764705884,1,0,0,0,1
5640,477,24,2,95675.62,2,0,0,162699.7,1,0.08333333333333333,19.875,0,1,0,1,0
5780,604,42,10,166031.45,1,1,0,98293.14,0,0.23809523809523808,14.380952380952381,0,1,0,1,0
8540,484,40,7,106901.42,2,0,0,118045.98,0,0.175,12.1,0,1,0,0,1
1075,743,32,6,140348.56,2,1,1,163254.39,0,0.1875,23.21875,0,1,0,1,0
2957,686,41,10,0.0,1,1,1,144272.71,1,0.24390243902439024,16.73170731707317,1,0,0,1,0
6752,624,38,7,123906.55,1,1,0,135096.78,0,0.18421052631578946,16.42105263157895,0,0,1,0,1
8657,532,43,9,0.0,2,0,0,190573.91,1,0.20930232558139536,12.372093023255815,1,0,0,0,1
7272,653,74,0,121276.32,1,1,1,160348.31,0,0.0,8.824324324324325,1,0,0,1,0
4759,557,34,3,0.0,1,0,1,123427.98,0,0.08823529411764706,16.38235294117647,0,0,1,0,1
4862,645,55,1,133676.65,1,0,1,17095.49,0,0.01818181818181818,11.727272727272727,0,0,1,1,0
7025,569,51,3,0.0,3,1,0,75084.96,1,0.058823529411764705,11.156862745098039,0,0,1,1,0
7647,768,25,0,78396.08,1,1,1,8316.19,0,0.0,30.72,1,0,0,0,1
7161,690,36,6,110480.48,1,0,0,81292.33,0,0.16666666666666666,19.166666666666668,1,0,0,1,0
73,604,25,5,157780.84,2,1,1,58426.81,0,0.2,24.16,0,1,0,1,0
4901,673,59,0,178058.06,2,0,1,21063.71,1,0.0,11.40677966101695,1,0,0,0,1
4375,850,41,8,60880.68,1,1,0,31825.84,0,0.1951219512195122,20.73170731707317,0,1,0,0,1
6698,725,31,6,0.0,1,0,0,61326.43,0,0.1935483870967742,23.387096774193548,1,0,0,1,0
9805,644,33,7,174571.36,1,0,1,43943.09,0,0.21212121212121213,19.515151515151516,1,0,0,0,1
1101,703,29,9,0.0,2,1,0,50679.48,0,0.3103448275862069,24.24137931034483,0,0,1,0,1
9537,783,40,6,0.0,2,1,0,109742.55,0,0.15,19.575,1,0,0,0,1
7655,748,38,4,115221.36,1,0,1,70956.75,0,0.10526315789473684,19.68421052631579,1,0,0,0,1
5235,645,68,9,0.0,4,1,1,176353.87,1,0.1323529411764706,9.485294117647058,1,0,0,1,0
5165,850,33,7,140956.99,1,0,0,3510.18,0,0.21212121212121213,25.757575757575758,1,0,0,0,1
118,524,31,8,107818.63,1,1,0,199725.39,1,0.25806451612903225,16.903225806451612,0,1,0,1,0
2022,501,24,4,130806.42,2,1,0,80241.14,0,0.16666666666666666,20.875,0,1,0,0,1
9885,670,33,8,126679.69,1,1,1,39451.09,0,0.24242424242424243,20.303030303030305,1,0,0,0,1
2638,593,43,9,0.0,2,1,1,76357.43,0,0.20930232558139536,13.790697674418604,1,0,0,0,1
2034,709,34,4,148375.19,2,1,1,21521.38,0,0.11764705882352941,20.852941176470587,0,1,0,0,1
2564,667,38,6,144432.04,1,1,1,73963.17,1,0.15789473684210525,17.55263157894737,1,0,0,1,0
8665,821,40,1,0.0,2,1,0,194273.12,0,0.025,20.525,1,0,0,1,0
3543,675,49,8,135133.39,1,0,1,179521.24,1,0.16326530612244897,13.775510204081632,1,0,0,0,1
1219,693,44,5,124601.58,2,1,1,46998.13,1,0.11363636363636363,15.75,0,1,0,0,1
9714,726,56,2,105473.74,1,1,1,46044.7,0,0.03571428571428571,12.964285714285714,0,0,1,1,0
6711,666,36,3,129118.5,2,0,0,139435.12,0,0.08333333333333333,18.5,0,1,0,1,0
2903,568,47,7,0.0,2,1,1,45978.39,0,0.14893617021276595,12.085106382978724,1,0,0,1,0
3026,585,40,7,0.0,2,0,0,146156.98,0,0.175,14.625,1,0,0,0,1
2510,625,52,2,79468.96,1,1,1,84606.03,0,0.038461538461538464,12.01923076923077,1,0,0,1,0
4201,668,46,7,161806.09,1,1,1,173052.19,0,0.15217391304347827,14.521739130434783,0,1,0,1,0
3207,667,56,2,168883.08,1,0,1,18897.78,0,0.03571428571428571,11.910714285714286,0,0,1,0,1
4489,602,35,8,0.0,2,1,1,152843.53,0,0.22857142857142856,17.2,1,0,0,1,0
2755,700,31,7,0.0,2,0,1,145151.96,0,0.22580645161290322,22.580645161290324,0,0,1,0,1
8889,580,39,9,128362.59,1,1,0,86044.98,0,0.23076923076923078,14.871794871794872,1,0,0,1,0
177,606,36,5,190479.48,2,0,0,179351.89,0,0.1388888888888889,16.833333333333332,0,1,0,0,1
1643,631,34,4,124379.14,1,1,0,106892.91,0,0.11764705882352941,18.558823529411764,1,0,0,1,0
9292,461,74,1,186445.31,2,1,1,196767.83,0,0.013513513513513514,6.22972972972973,0,1,0,1,0
3518,600,39,5,0.0,2,0,0,118272.07,0,0.1282051282051282,15.384615384615385,1,0,0,1,0
1374,632,44,3,107764.75,1,1,0,185667.72,0,0.06818181818181818,14.363636363636363,1,0,0,0,1
