,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
6134,699,25,8,0.0,2,1,1,52404.47,0,0.32,27.96,0,0,1,1,0
10,528,31,6,102016.72,2,0,0,80181.12,0,0.1935483870967742,17.032258064516128,1,0,0,0,1
3776,750,33,2,152302.72,1,1,0,71333.44,0,0.06060606060606061,22.727272727272727,1,0,0,0,1
8999,702,38,9,0.0,2,1,1,158527.45,0,0.23684210526315788,18.473684210526315,0,0,1,1,0
3708,565,34,7,0.0,1,0,0,74593.84,0,0.20588235294117646,16.61764705882353,1,0,0,0,1
3780,595,46,5,142360.62,2,1,0,48421.4,1,0.10869565217391304,12.934782608695652,0,1,0,0,1
93,769,29,8,0.0,2,1,1,172290.61,0,0.27586206896551724,26.517241379310345,1,0,0,0,1
9239,583,32,7,94753.55,2,1,1,18149.03,0,0.21875,18.21875,0,1,0,1,0
3949,554,43,5,99906.89,1,0,0,24983.39,0,0.11627906976744186,12.883720930232558,0,1,0,0,1
5785,753,48,4,0.0,2,0,1,146821.42,0,0.08333333333333333,15.6875,1,0,0,0,1
4870,648,43,1,107963.38,1,0,0,186438.86,1,0.023255813953488372,15.069767441860465,0,1,0,1,0
4802,512,39,3,0.0,1,1,0,134878.19,0,0.07692307692307693,13.128205128205128,0,0,1,0,1
4867,648,34,3,0.0,1,1,0,54726.43,0,0.08823529411764706,19.058823529411764,1,0,0,1,0
292,583,27,7,0.0,2,1,0,51285.49,0,0.25925925925925924,21.59259259259259,1,0,0,0,1
7888,594,31,0,79340.95,1,1,0,78255.86,0,0.0,19.161290322580644,1,0,0,1,0
7405,556,34,8,163757.06,1,1,1,104000.06,0,0.23529411764705882,16.352941176470587,1,0,0,0,1
5595,608,33,4,0.0,1,0,1,130474.03,0,0.12121212121212122,18.424242424242426,1,0,0,0,1
2886,449,37,6,0.0,2,1,0,82176.48,0,0.16216216216216217,12.135135135135135,1,0,0,1,0
6454,597,35,0,127510.99,1,1,1,155356.34,0,0.0,17.057142857142857,0,0,1,0,1
2542,549,41,9,95020.8,3,1,1,131710.59,1,0.21951219512195122,13.390243902439025,0,1,0,0,1
1765,766,43,6,112088.04,2,1,1,36706.56,0,0.13953488372093023,17.813953488372093,0,1,0,0,1
6800,711,35,8,0.0,1,1,1,67508.01,0,0.22857142857142856,20.314285714285713,1,0,0,1,0
1877,770,55,9,63127.41,2,1,0,185211.28,1,0.16363636363636364,14.0,0,0,1,0,1
1981,476,69,1,105303.73,1,0,1,134260.34,0,0.014492753623188406,6.898550724637682,0,0,1,1,0
9729,651,23,10,0.0,2,1,1,170099.23,0,0.43478260869565216,28.304347826086957,1,0,0,0,1
9608,700,44,9,0.0,2,1,0,142287.65,0,0.20454545454545456,15.909090909090908,0,0,1,0,1
2685,679,60,6,0.0,2,1,1,77331.77,0,0.1,11.316666666666666,1,0,0,0,1
8930,724,69,5,117866.92,1,1,1,62280.91,0,0.07246376811594203,10.492753623188406,1,0,0,1,0
3458,770,37,9,0.0,2,0,0,22710.72,0,0.24324324324324326,20.81081081081081,1,0,0,1,0
4541,617,36,7,115617.24,1,1,1,71519.4,0,0.19444444444444445,17.13888888888889,0,0,1,1,0
2178,774,43,1,116360.07,1,1,0,17004.14,0,0.023255813953488372,18.0,0,0,1,1,0
4450,633,59,2,103996.74,1,1,1,103159.11,0,0.03389830508474576,10.728813559322035,1,0,0,0,1
3859,677,42,5,99580.13,1,1,0,21007.96,0,0.11904761904761904,16.11904761904762,1,0,0,0,1
7623,719,61,5,0.0,2,0,1,29132.43,0,0.08196721311475409,11.78688524590164,1,0,0,0,1
7654,614,38,4,72594.0,1,1,1,76042.48,0,0.10526315789473684,16.157894736842106,1,0,0,1,0
4519,617,38,7,0.0,1,1,1,27239.28,0,0.18421052631578946,16.236842105263158,0,0,1,0,1
2517,592,36,2,104702.65,2,1,0,107948.72,0,0.05555555555555555,16.444444444444443,0,1,0,0,1
4836,609,26,10,126392.18,1,0,1,43651.49,0,0.38461538461538464,23.423076923076923,1,0,0,0,1
2885,660,42,5,0.0,2,1,0,115509.59,0,0.11904761904761904,15.714285714285714,0,0,1,0,1
7281,629,59,9,113657.83,1,1,1,116848.79,1,0.15254237288135594,10.661016949152541,1,0,0,0,1
6255,547,55,4,111362.76,3,1,0,16922.28,1,0.07272727272727272,9.945454545454545,0,1,0,0,1
4539,718,37,7,0.0,2,1,1,55100.09,0,0.1891891891891892,19.405405405405407,1,0,0,1,0
5639,523,61,8,66250.71,1,1,1,21859.06,0,0.13114754098360656,8.573770491803279,1,0,0,0,1
9459,650,47,9,0.0,1,1,0,187943.6,0,0.19148936170212766,13.829787234042554,1,0,0,1,0
3481,729,34,9,53299.96,2,1,1,42855.97,0,0.2647058823529412,21.441176470588236,0,0,1,1,0
1277,743,42,7,77002.2,2,1,1,80428.42,0,0.16666666666666666,17.69047619047619,1,0,0,0,1
3146,548,28,8,116755.5,2,1,1,158585.17,1,0.2857142857142857,19.571428571428573,1,0,0,1,0
8262,737,33,4,0.0,2,1,0,115115.32,0,0.12121212121212122,22.333333333333332,1,0,0,1,0
3205,850,42,8,0.0,1,1,0,19632.64,1,0.19047619047619047,20.238095238095237,1,0,0,1,0
9892,604,40,5,155455.43,1,0,1,113581.85,0,0.125,15.1,0,0,1,0,1
2742,649,41,2,125785.23,1,1,1,70523.92,0,0.04878048780487805,15.829268292682928,1,0,0,1,0
6076,687,24,3,110495.27,1,1,0,158615.41,0,0.125,28.625,1,0,0,1,0
4047,720,21,2,123200.78,1,1,1,180712.28,0,0.09523809523809523,34.285714285714285,0,0,1,0,1
5731,674,45,7,144889.18,1,1,1,102591.9,1,0.15555555555555556,14.977777777777778,1,0,0,0,1
2945,835,20,4,124365.42,1,0,0,180197.74,1,0.2,41.75,0,1,0,0,1
5790,486,27,7,0.0,2,1,0,28823.04,0,0.25925925925925924,18.0,0,0,1,0,1
6794,575,54,9,68332.96,1,1,1,144390.75,0,0.16666666666666666,10.648148148148149,1,0,0,1,0
6543,814,29,1,131968.57,2,1,1,147693.92,0,0.034482758620689655,28.06896551724138,0,1,0,0,1
700,750,32,5,0.0,2,1,0,95611.47,0,0.15625,23.4375,1,0,0,1,0
3574,541,32,4,0.0,1,1,1,114951.42,0,0.125,16.90625,1,0,0,1,0
7699,605,36,9,0.0,2,0,1,35521.63,0,0.25,16.805555555555557,0,0,1,1,0
2515,564,40,4,0.0,1,1,0,85455.62,1,0.1,14.1,1,0,0,0,1
3000,532,40,5,0.0,2,0,1,177099.71,0,0.125,13.3,1,0,0,1,0
5820,721,37,4,98459.6,1,0,0,90821.66,0,0.10810810810810811,19.486486486486488,0,1,0,0,1
8581,585,43,2,0.0,2,1,0,89402.54,0,0.046511627906976744,13.604651162790697,1,0,0,1,0
3684,482,35,2,133111.73,1,0,1,79957.95,0,0.05714285714285714,13.771428571428572,1,0,0,1,0
2995,535,29,2,112367.34,1,1,0,185630.76,0,0.06896551724137931,18.448275862068964,1,0,0,1,0
4252,452,33,7,153663.27,1,1,0,111868.23,0,0.21212121212121213,13.696969696969697,0,1,0,0,1
3411,711,37,8,113899.92,1,0,0,80215.2,0,0.21621621621621623,19.216216216216218,1,0,0,1,0
7962,634,56,3,116251.24,1,0,1,42429.88,1,0.05357142857142857,11.321428571428571,0,1,0,1,0
6309,705,25,9,0.0,2,0,1,112331.19,0,0.36,28.2,1,0,0,0,1
8611,596,30,1,0.0,2,1,0,8125.39,0,0.03333333333333333,19.866666666666667,0,0,1,1,0
5012,575,40,5,0.0,2,1,1,122488.59,0,0.125,14.375,1,0,0,0,1
7750,550,25,0,0.0,2,1,1,184221.11,0,0.0,22.0,1,0,0,0,1
5979,677,24,0,148298.59,2,0,0,182913.95,0,0.0,28.208333333333332,1,0,0,1,0
4048,602,63,7,0.0,2,1,1,56323.21,0,0.1111111111111111,9.555555555555555,1,0,0,1,0
4899,803,32,9,192122.84,1,1,1,54277.45,1,0.28125,25.09375,1,0,0,1,0
1318,598,43,5,0.0,3,1,1,100722.72,1,0.11627906976744186,13.906976744186046,1,0,0,1,0
9772,660,30,1,84440.1,2,1,1,60485.98,0,0.03333333333333333,22.0,0,1,0,0,1
9137,535,38,0,135919.33,1,1,0,80425.65,0,0.0,14.078947368421053,1,0,0,1,0
7142,612,63,2,131629.17,2,1,0,122109.58,1,0.031746031746031744,9.714285714285714,0,0,1,1,0
1897,673,37,0,0.0,2,0,0,82351.06,0,0.0,18.18918918918919,0,0,1,1,0
7465,666,30,3,110153.27,1,0,1,74849.46,0,0.1,22.2,0,1,0,0,1
603,566,30,5,0.0,1,1,0,54926.51,1,0.16666666666666666,18.866666666666667,1,0,0,0,1
2846,544,39,4,142406.43,2,1,0,146637.45,0,0.10256410256410256,13.948717948717949,0,1,0,0,1
8207,566,63,2,120787.18,2,1,1,52198.84,0,0.031746031746031744,8.984126984126984,0,0,1,0,1
393,556,38,8,0.0,2,0,0,417.41,1,0.21052631578947367,14.631578947368421,0,0,1,0,1
4436,508,26,7,205962.0,1,1,0,156424.4,0,0.2692307692307692,19.53846153846154,1,0,0,0,1
9447,718,41,1,0.0,2,0,1,27509.52,1,0.024390243902439025,17.51219512195122,1,0,0,1,0
7234,512,35,5,124580.69,1,1,1,18785.48,0,0.14285714285714285,14.628571428571428,0,0,1,1,0
5398,831,44,3,111100.98,1,1,1,28144.07,1,0.06818181818181818,18.886363636363637,0,1,0,0,1
95,515,35,10,176273.95,1,0,1,121277.78,0,0.2857142857142857,14.714285714285714,0,0,1,0,1
1662,695,40,7,139022.24,1,0,1,193383.13,0,0.175,17.375,0,1,0,0,1
8970,758,61,2,0.0,2,1,1,43982.41,0,0.03278688524590164,12.426229508196721,0,0,1,0,1
5130,691,38,9,163965.69,2,0,1,103511.26,0,0.23684210526315788,18.18421052631579,0,1,0,0,1
1488,596,30,6,121345.88,4,1,0,41921.75,1,0.2,19.866666666666667,0,0,1,0,1
8316,651,53,7,0.0,2,1,1,130132.41,0,0.1320754716981132,12.283018867924529,1,0,0,0,1
2707,637,38,3,104339.56,1,0,0,119882.86,0,0.07894736842105263,16.763157894736842,1,0,0,1,0
1595,677,38,4,0.0,2,1,0,187800.63,0,0.10526315789473684,17.81578947368421,1,0,0,0,1
9277,633,29,7,0.0,1,1,1,130224.73,0,0.2413793103448276,21.82758620689655,1,0,0,0,1
2377,549,50,9,94748.76,2,0,1,13608.18,0,0.18,10.98,1,0,0,0,1
5140,626,29,4,105767.28,2,0,0,41104.82,0,0.13793103448275862,21.586206896551722,1,0,0,1,0
6147,690,31,2,137260.45,2,1,0,55387.28,0,0.06451612903225806,22.258064516129032,0,1,0,0,1
8241,565,32,9,0.0,2,1,0,5388.3,0,0.28125,17.65625,1,0,0,0,1
3948,748,58,9,122330.7,2,0,1,124429.19,0,0.15517241379310345,12.89655172413793,0,0,1,0,1
3933,698,37,5,98400.61,2,0,0,25017.28,0,0.13513513513513514,18.864864864864863,1,0,0,0,1
4797,793,32,1,96408.98,1,1,1,138191.81,0,0.03125,24.78125,0,1,0,1,0
4372,628,31,0,88421.81,1,0,0,72350.47,0,0.0,20.258064516129032,1,0,0,0,1
9862,756,27,8,0.0,2,1,1,157932.75,0,0.2962962962962963,28.0,1,0,0,0,1
8242,478,50,2,0.0,1,0,1,93332.64,1,0.04,9.56,1,0,0,1,0
3448,560,31,5,125341.69,1,1,0,79547.39,0,0.16129032258064516,18.06451612903226,0,0,1,1,0
2943,678,41,9,0.0,1,0,0,13160.03,0,0.21951219512195122,16.536585365853657,1,0,0,1,0
2465,763,32,10,95153.77,1,0,1,81310.1,0,0.3125,23.84375,0,0,1,1,0
8582,668,32,1,134446.04,1,0,1,111241.37,0,0.03125,20.875,0,0,1,0,1
5506,590,34,0,65812.35,2,0,1,160346.3,0,0.0,17.352941176470587,0,0,1,0,1
2698,586,28,5,0.0,3,1,0,170487.4,1,0.17857142857142858,20.928571428571427,1,0,0,1,0
2447,621,26,2,75237.54,1,0,1,44220.4,0,0.07692307692307693,23.884615384615383,1,0,0,0,1
19,726,24,6,0.0,2,1,1,54724.03,0,0.25,30.25,1,0,0,1,0
2748,401,48,8,128140.17,1,1,0,175753.55,1,0.16666666666666666,8.354166666666666,0,1,0,0,1
5399,733,35,8,102918.38,1,1,1,45959.86,0,0.22857142857142856,20.942857142857143,0,0,1,0,1
8078,576,50,8,0.0,2,1,1,57802.62,0,0.16,11.52,1,0,0,1,0
6871,636,48,3,120568.41,1,1,0,190160.04,1,0.0625,13.25,0,1,0,1,0
4708,530,44,6,0.0,2,0,0,55893.37,0,0.13636363636363635,12.045454545454545,0,0,1,0,1
9476,650,48,7,138232.24,1,1,0,57594.78,0,0.14583333333333334,13.541666666666666,0,1,0,1,0
809,657,37,6,95845.6,1,1,0,122218.23,0,0.16216216216216217,17.756756756756758,1,0,0,1,0
7477,677,56,0,119963.45,1,0,0,158325.87,1,0.0,12.089285714285714,1,0,0,1,0
2273,726,27,7,123826.07,1,0,1,78970.58,0,0.25925925925925924,26.88888888888889,0,0,1,1,0
1923,717,36,2,148061.89,1,1,0,179128.69,1,0.05555555555555555,19.916666666666668,1,0,0,0,1
1470,568,31,1,61592.14,2,1,1,61796.64,0,0.03225806451612903,18.322580645161292,0,1,0,1,0
7934,629,31,6,132876.55,1,1,1,130862.11,0,0.1935483870967742,20.29032258064516,0,0,1,0,1
7407,639,22,4,0.0,2,1,0,28188.96,0,0.18181818181818182,29.045454545454547,1,0,0,0,1
2406,702,32,8,71667.74,1,1,1,126082.18,0,0.25,21.9375,0,0,1,0,1
1142,793,41,9,0.0,2,1,0,152153.74,0,0.21951219512195122,19.341463414634145,0,0,1,0,1
1747,586,34,9,74309.81,1,1,0,15034.93,0,0.2647058823529412,17.235294117647058,0,1,0,0,1
5709,644,39,9,0.0,1,1,0,3740.93,0,0.23076923076923078,16.512820512820515,1,0,0,1,0
4975,743,39,6,0.0,2,1,0,44265.28,0,0.15384615384615385,19.05128205128205,1,0,0,0,1
7300,669,45,1,123949.75,1,0,0,110881.56,0,0.022222222222222223,14.866666666666667,0,1,0,0,1
8148,780,47,7,86006.21,1,1,1,37973.13,0,0.14893617021276595,16.595744680851062,0,0,1,0,1
2833,683,40,8,0.0,1,1,0,75848.22,0,0.2,17.075,0,0,1,0,1
3131,648,39,3,126935.98,2,0,1,57995.74,0,0.07692307692307693,16.615384615384617,0,1,0,1,0
1310,748,27,2,90971.85,1,1,1,131662.47,0,0.07407407407407407,27.703703703703702,0,1,0,1,0
8650,637,27,1,0.0,2,1,0,91291.2,0,0.037037037037037035,23.59259259259259,1,0,0,0,1
6774,656,48,9,0.0,2,1,1,85240.61,1,0.1875,13.666666666666666,1,0,0,1,0
6756,473,39,9,117103.26,2,1,1,85937.52,1,0.23076923076923078,12.128205128205128,1,0,0,1,0
620,593,35,9,114193.24,1,1,0,71154.1,0,0.2571428571428571,16.942857142857143,1,0,0,0,1
2701,649,31,2,0.0,2,1,0,15200.61,0,0.06451612903225806,20.93548387096774,1,0,0,1,0
2199,762,29,6,141389.06,1,1,0,54122.89,0,0.20689655172413793,26.275862068965516,1,0,0,0,1
6196,698,29,5,95167.55,1,1,1,152723.23,0,0.1724137931034483,24.06896551724138,1,0,0,0,1
8824,643,35,6,0.0,2,1,1,41549.64,0,0.17142857142857143,18.37142857142857,0,0,1,1,0
1046,807,42,1,0.0,1,1,0,16500.66,1,0.023809523809523808,19.214285714285715,0,0,1,1,0
5768,674,36,2,154525.7,1,0,1,27468.72,0,0.05555555555555555,18.72222222222222,1,0,0,0,1
9947,615,34,1,83503.11,2,1,1,73124.53,1,0.029411764705882353,18.08823529411765,1,0,0,0,1
9019,421,34,2,0.0,2,1,1,96615.23,0,0.058823529411764705,12.382352941176471,1,0,0,0,1
743,611,49,2,88915.37,3,0,0,161435.02,1,0.04081632653061224,12.46938775510204,1,0,0,1,0
222,567,42,2,0.0,2,1,1,167984.61,0,0.047619047619047616,13.5,1,0,0,0,1
3149,643,34,8,117451.47,1,1,0,65374.86,0,0.23529411764705882,18.91176470588235,0,0,1,1,0
625,850,35,7,110349.82,1,0,0,126355.8,0,0.2,24.285714285714285,0,0,1,0,1
9334,641,25,10,0.0,2,1,1,180808.39,0,0.4,25.64,0,0,1,0,1
7566,574,36,4,77967.5,1,1,0,167066.95,1,0.1111111111111111,15.944444444444445,0,0,1,0,1
4582,501,37,4,0.0,2,0,0,12470.3,0,0.10810810810810811,13.54054054054054,1,0,0,0,1
5711,617,35,2,104508.1,1,1,1,147636.46,0,0.05714285714285714,17.62857142857143,1,0,0,1,0
3284,814,48,9,136596.85,1,1,1,185791.9,0,0.1875,16.958333333333332,1,0,0,0,1
7585,490,40,1,0.0,1,1,1,49594.19,1,0.025,12.25,1,0,0,1,0
9646,850,71,10,69608.14,1,1,0,97893.4,1,0.14084507042253522,11.971830985915492,0,0,1,0,1
1530,611,26,2,107508.93,2,1,1,120801.65,0,0.07692307692307693,23.5,1,0,0,1,0
9685,593,45,4,138825.19,1,0,0,10828.78,0,0.08888888888888889,13.177777777777777,1,0,0,0,1
353,670,25,6,0.0,2,1,1,78358.94,0,0.24,26.8,0,0,1,0,1
2474,739,37,8,0.0,2,1,0,191557.1,1,0.21621621621621623,19.972972972972972,1,0,0,1,0
8013,650,32,2,84906.45,1,1,0,163216.48,0,0.0625,20.3125,1,0,0,0,1
6475,497,41,5,80542.81,1,0,0,88729.22,1,0.12195121951219512,12.121951219512194,0,1,0,0,1
6449,693,45,2,116546.59,2,0,0,23140.28,1,0.044444444444444446,15.4,0,1,0,0,1
239,703,28,2,81173.83,2,0,1,162812.16,0,0.07142857142857142,25.107142857142858,1,0,0,0,1
2625,567,29,5,129750.68,1,1,0,109257.59,0,0.1724137931034483,19.551724137931036,0,1,0,0,1
9786,803,34,4,142929.16,2,1,1,114869.56,0,0.11764705882352941,23.61764705882353,0,1,0,0,1
7198,670,33,6,88294.6,1,1,0,66979.06,0,0.18181818181818182,20.303030303030305,1,0,0,0,1
7692,634,74,5,108891.7,1,1,0,10078.02,0,0.06756756756756757,8.567567567567568,0,1,0,0,1
2997,655,26,7,106198.5,1,0,1,32020.42,0,0.2692307692307692,25.192307692307693,1,0,0,1,0
6440,790,47,10,148636.21,1,0,1,16119.96,1,0.2127659574468085,16.80851063829787,1,0,0,1,0
4562,678,36,1,117864.85,2,1,0,27619.06,0,0.027777777777777776,18.833333333333332,0,1,0,0,1
8614,797,32,1,151922.94,1,1,0,8877.06,0,0.03125,24.90625,0,1,0,0,1
1479,595,32,8,131081.66,2,1,1,69428.79,0,0.25,18.59375,0,1,0,0,1
1018,850,45,5,103909.86,1,1,0,60083.11,1,0.1111111111111111,18.88888888888889,0,1,0,1,0
3094,480,25,3,174330.35,2,0,0,181647.13,0,0.12,19.2,0,1,0,1,0
6182,709,37,9,0.0,2,1,0,16733.59,0,0.24324324324324326,19.16216216216216,1,0,0,1,0
4960,811,42,10,0.0,2,1,1,3797.79,0,0.23809523809523808,19.30952380952381,1,0,0,0,1
8492,494,28,9,114731.76,2,0,1,79479.74,0,0.32142857142857145,17.642857142857142,1,0,0,0,1
1103,512,32,2,123403.85,2,1,0,80120.19,0,0.0625,16.0,0,1,0,1,0
6081,526,52,8,93590.47,1,0,1,21228.71,1,0.15384615384615385,10.115384615384615,1,0,0,0,1
9525,618,46,6,150213.71,1,1,0,120668.46,1,0.13043478260869565,13.434782608695652,1,0,0,1,0
5190,735,36,5,0.0,2,1,0,105152.17,0,0.1388888888888889,20.416666666666668,0,0,1,0,1
4181,656,26,4,139584.57,1,1,0,36308.93,0,0.15384615384615385,25.23076923076923,0,0,1,0,1
4467,538,31,1,0.0,2,1,0,1375.46,0,0.03225806451612903,17.35483870967742,1,0,0,0,1
1626,617,28,0,0.0,2,1,1,7597.83,1,0.0,22.035714285714285,1,0,0,1,0
6717,663,58,5,216109.88,1,0,1,74176.71,1,0.08620689655172414,11.431034482758621,0,0,1,1,0
3798,700,43,0,0.0,2,1,0,59475.35,0,0.0,16.27906976744186,0,0,1,1,0
3053,601,34,5,0.0,2,1,0,27022.57,0,0.14705882352941177,17.676470588235293,1,0,0,1,0
2867,559,27,1,0.0,1,0,1,1050.33,0,0.037037037037037035,20.703703703703702,0,0,1,1,0
1432,573,44,4,0.0,1,1,1,94862.93,0,0.09090909090909091,13.022727272727273,0,0,1,1,0
7983,774,36,9,114997.42,1,1,0,75304.09,0,0.25,21.5,1,0,0,1,0
9346,716,41,9,0.0,1,1,1,113267.48,0,0.21951219512195122,17.463414634146343,1,0,0,0,1
9419,686,26,1,57422.62,1,1,1,79189.4,0,0.038461538461538464,26.384615384615383,0,1,0,0,1
4076,672,50,1,0.0,1,1,0,12106.82,1,0.02,13.44,1,0,0,1,0
217,730,33,9,0.0,2,0,0,176576.62,0,0.2727272727272727,22.12121212121212,0,0,1,1,0
3555,528,36,1,156948.41,1,1,1,149912.28,1,0.027777777777777776,14.666666666666666,1,0,0,1,0
7936,468,22,2,0.0,2,1,0,28123.99,0,0.09090909090909091,21.272727272727273,1,0,0,0,1
8421,693,43,6,128760.32,1,1,0,36342.79,0,0.13953488372093023,16.11627906976744,1,0,0,0,1
1034,663,46,3,0.0,2,0,1,176276.1,0,0.06521739130434782,14.41304347826087,1,0,0,0,1
3773,749,35,3,0.0,3,1,1,132649.85,0,0.08571428571428572,21.4,1,0,0,1,0
4132,540,28,6,84121.04,1,0,1,80698.54,0,0.21428571428571427,19.285714285714285,0,0,1,1,0
2335,724,48,6,110463.25,2,1,1,80552.11,1,0.125,15.083333333333334,0,1,0,1,0
6492,753,35,5,82453.96,2,0,0,18254.75,0,0.14285714285714285,21.514285714285716,0,1,0,1,0
1482,574,26,8,97460.1,1,1,1,43093.67,0,0.3076923076923077,22.076923076923077,1,0,0,0,1
906,685,33,6,174912.72,1,1,1,43932.54,0,0.18181818181818182,20.757575757575758,1,0,0,0,1
6088,661,30,7,0.0,2,1,0,72196.57,0,0.23333333333333334,22.033333333333335,1,0,0,1,0
6466,678,32,4,139626.01,1,1,1,118235.52,1,0.125,21.1875,0,1,0,0,1
5676,749,26,6,0.0,2,0,1,34948.77,0,0.23076923076923078,28.807692307692307,1,0,0,1,0
2770,676,32,5,0.0,2,1,1,75465.41,0,0.15625,21.125,1,0,0,1,0
1805,769,31,7,148913.72,2,1,0,53817.23,0,0.22580645161290322,24.806451612903224,0,1,0,1,0
7374,682,38,1,116520.28,1,1,1,49833.5,1,0.02631578947368421,17.94736842105263,0,1,0,1,0
2114,732,33,8,0.0,1,1,0,119882.7,0,0.24242424242424243,22.181818181818183,0,0,1,0,1
4534,656,41,2,0.0,2,1,0,158973.77,0,0.04878048780487805,16.0,1,0,0,0,1
2531,607,47,4,148826.32,1,1,1,79450.61,0,0.0851063829787234,12.914893617021276,0,1,0,0,1
8525,712,29,8,140170.61,1,1,1,38170.04,0,0.27586206896551724,24.551724137931036,1,0,0,1,0
3470,649,36,2,0.0,2,0,1,75035.48,0,0.05555555555555555,18.02777777777778,1,0,0,1,0
1402,757,29,8,130306.49,1,1,0,77469.38,0,0.27586206896551724,26.103448275862068,1,0,0,0,1
852,511,41,8,153895.65,1,1,1,39087.42,0,0.1951219512195122,12.463414634146341,0,1,0,1,0
3082,483,44,5,136836.49,1,1,0,192359.9,1,0.11363636363636363,10.977272727272727,1,0,0,1,0
8024,694,30,10,144684.03,1,1,1,31805.49,0,0.3333333333333333,23.133333333333333,1,0,0,0,1
7565,708,52,10,105355.81,1,1,0,123.07,1,0.19230769230769232,13.615384615384615,1,0,0,0,1
5529,691,34,8,133936.04,2,1,0,91359.79,0,0.23529411764705882,20.323529411764707,1,0,0,0,1
7854,746,49,7,0.0,2,0,1,10096.25,0,0.14285714285714285,15.224489795918368,0,0,1,0,1
4932,683,29,0,157829.12,1,0,0,129891.66,0,0.0,23.551724137931036,1,0,0,1,0
5159,762,69,9,183744.98,1,1,1,196993.69,0,0.13043478260869565,11.043478260869565,0,0,1,1,0
9715,680,34,7,0.0,2,1,0,98949.85,0,0.20588235294117646,20.0,0,0,1,1,0
3846,554,48,7,0.0,2,1,1,63708.07,0,0.14583333333333334,11.541666666666666,1,0,0,1,0
6483,619,41,3,147974.16,2,1,0,170518.83,0,0.07317073170731707,15.097560975609756,0,1,0,0,1
747,450,46,5,177619.71,1,1,0,54227.06,0,0.10869565217391304,9.782608695652174,0,0,1,1,0
3034,770,36,2,89800.14,1,1,1,105922.69,0,0.05555555555555555,21.38888888888889,1,0,0,0,1
347,643,59,3,170331.37,1,1,1,32171.79,0,0.05084745762711865,10.898305084745763,0,1,0,0,1
3351,474,34,9,176311.36,1,1,0,160213.27,0,0.2647058823529412,13.941176470588236,0,1,0,1,0
2864,708,37,8,153366.13,1,1,1,26912.34,0,0.21621621621621623,19.135135135135137,0,1,0,0,1
2167,787,33,1,126588.81,2,0,1,62163.53,0,0.030303030303030304,23.848484848484848,1,0,0,0,1
6954,611,38,7,0.0,1,1,1,63202.0,0,0.18421052631578946,16.07894736842105,1,0,0,0,1
6209,690,40,9,77641.99,1,0,0,189051.59,1,0.225,17.25,1,0,0,1,0
2777,758,61,8,125397.21,1,1,0,182184.09,1,0.13114754098360656,12.426229508196721,0,1,0,1,0
1441,627,44,6,0.0,1,1,1,114469.55,0,0.13636363636363635,14.25,0,0,1,0,1
5657,496,30,0,90963.49,1,0,1,27802.0,0,0.0,16.533333333333335,1,0,0,0,1
9657,606,32,5,83161.65,1,1,1,116885.59,0,0.15625,18.9375,1,0,0,0,1
3027,774,42,3,137781.65,1,0,0,199316.19,0,0.07142857142857142,18.428571428571427,1,0,0,1,0
6117,850,37,2,0.0,2,1,0,119969.99,0,0.05405405405405406,22.972972972972972,0,0,1,0,1
2483,750,37,3,0.0,2,1,0,16870.2,0,0.08108108108108109,20.27027027027027,1,0,0,0,1
2882,551,37,3,0.0,2,1,1,50578.4,0,0.08108108108108109,14.891891891891891,1,0,0,0,1
5561,771,56,2,0.0,1,1,1,25222.6,1,0.03571428571428571,13.767857142857142,0,0,1,1,0
763,742,21,1,114292.48,1,1,0,31520.4,0,0.047619047619047616,35.333333333333336,0,1,0,1,0
6481,606,39,8,136000.45,2,1,0,31708.53,0,0.20512820512820512,15.538461538461538,0,1,0,0,1
1616,594,49,4,0.0,2,1,1,23631.55,0,0.08163265306122448,12.122448979591837,1,0,0,1,0
1222,536,46,1,65733.41,1,1,0,61094.53,0,0.021739130434782608,11.652173913043478,1,0,0,0,1
8664,690,48,2,0.0,2,1,1,3149.1,0,0.041666666666666664,14.375,0,0,1,1,0
6221,513,45,0,164649.52,3,1,0,49915.52,1,0.0,11.4,1,0,0,1,0
1576,613,40,9,95624.36,2,1,1,60706.33,0,0.225,15.325,1,0,0,1,0
9391,846,61,0,0.0,2,1,1,96202.44,0,0.0,13.868852459016393,0,0,1,0,1
6350,640,48,1,111599.32,1,0,1,135995.58,0,0.020833333333333332,13.333333333333334,0,1,0,0,1
3782,431,44,2,138843.7,1,1,0,37688.31,1,0.045454545454545456,9.795454545454545,0,1,0,1,0
4374,688,41,2,112871.19,2,0,1,65520.74,0,0.04878048780487805,16.78048780487805,0,1,0,0,1
708,580,35,8,0.0,2,0,1,10357.03,0,0.22857142857142856,16.571428571428573,1,0,0,1,0
509,599,37,2,0.0,2,1,1,143739.29,0,0.05405405405405406,16.18918918918919,0,0,1,1,0
2954,538,33,5,0.0,2,1,0,126962.41,0,0.15151515151515152,16.303030303030305,1,0,0,1,0
7537,655,38,6,0.0,1,1,1,188639.28,0,0.15789473684210525,17.236842105263158,1,0,0,1,0
6338,583,39,8,102945.01,1,0,0,52861.89,0,0.20512820512820512,14.948717948717949,0,1,0,0,1
